city,category,created_at,price,price_per_sqm,total_size,furnished,registration_possible,washing_machine,tv,balcony,garden,terrace
Boldesti-Scaeni,Private Room,2017-02-12 18:15:17,368.31,,,True,False,,,yes,yes,
Brad,Apartment,2017-11-05 05:02:00,842.7,,,True,False,True,,,no,yes
Focsani,Shared Room,2015-02-17 04:27:23,252.84,,,,,,,,no,
Oradea,Private Room,2017-11-01 03:44:10,382.73,,,False,False,True,True,,yes,
Rasnov,Luxury Apartment,2013-10-15 11:27:45,1834.47,11.32,162,False,,False,True,,yes,
Afumati,Luxury Apartment,2014-09-18 00:23:26,2268.92,,,False,False,True,False,no,,
Barlad,Private Room,2014-11-16 14:09:14,389.6,,,True,False,False,True,,no,
Sovata,Luxury Apartment,2013-07-29 08:14:08,2039.7,14.07,145,,,,,,no,
Medgidia,Apartment,2016-12-21 21:19:20,594.76,49.56,12,False,,False,False,yes,yes,
Titu,Other,2014-06-06 07:47:46,149.43,0.24,617,,False,True,,,yes,
Comanesti,Luxury Apartment,2015-05-10 16:00:14,1504.26,,,,,,False,no,yes,
Rasnov,Apartment,2017-03-26 15:40:17,831.85,,,,False,False,True,no,,
Afumati,Luxury Apartment,2014-08-09 12:56:21,1067.98,,,True,False,True,False,,,
Titu,Luxury Apartment,2017-10-04 10:35:28,3366.49,46.76,72,,,True,,,yes,
Strehaia,Luxury Apartment,2014-07-25 06:27:14,2273.35,,,False,False,True,,yes,no,
Prejmer,Other,2013-12-03 12:33:06,117.13,2.44,48,,,False,False,,,
Barlad,Luxury Apartment,2017-06-07 08:10:54,3610.6,29.6,122,True,False,False,False,,,
Rosiori de Vede,Apartment,2014-02-23 18:22:25,971.8,,,True,False,True,True,,,no
Strehaia,Private Room,2015-07-16 22:53:51,381.24,,,,True,False,,no,yes,
Boldesti-Scaeni,Luxury Apartment,2015-08-29 07:31:56,4326.86,37.95,114,True,,True,True,no,yes,yes
Oradea,Apartment,2013-12-20 04:07:09,646.68,5.43,119,False,True,False,,yes,,
Modelu,Apartment,2013-01-05 14:03:56,573.88,,,False,True,False,False,,yes,
Rasnov,Apartment,2017-07-07 08:30:00,888.26,,,True,,,True,yes,no,
Afumati,Shared Room,2016-11-06 18:33:57,219.16,,,,True,,True,,yes,no
Afumati,Apartment,2016-09-13 17:36:56,633.39,7.45,85,,,False,True,,no,
Campia Turzii,Apartment,2013-10-16 10:22:28,975.99,,,True,False,False,,,,no
Sovata,Apartment,2013-03-13 05:19:09,756.82,6.36,119,True,,False,False,,yes,
Strehaia,Shared Room,2014-07-30 18:12:24,272.57,,,False,,,True,,,
Prejmer,Luxury Apartment,2017-08-03 12:51:40,2918.9,,,False,,True,True,no,no,
Comanesti,Apartment,2016-01-10 12:40:26,876.5,11.84,74,False,True,True,False,,yes,
Mogosoaia,Apartment,2017-06-27 04:35:08,539.37,inf,0,True,,False,False,,no,
Afumati,Luxury Apartment,2017-04-15 03:13:31,4453.33,57.09,78,False,,True,,,,
Rasnov,Apartment,2017-08-25 11:03:27,888.82,,,,,,,yes,yes,
Mogosoaia,Luxury Apartment,2015-05-26 23:14:53,3981.69,20.31,196,,,,False,,no,
Barlad,Apartment,2014-10-12 21:45:46,816.35,,,False,True,True,True,,no,
Fetesti-Gara,Other,2013-05-28 14:30:34,149.8,0.63,236,,True,True,True,yes,no,
Modelu,Luxury Apartment,2016-05-24 18:07:07,1995.51,,,False,False,,False,,,
Afumati,Luxury Apartment,2014-05-24 06:50:29,3847.9,,,False,True,,True,yes,,
Medgidia,Apartment,2013-05-28 14:30:34,799.19,,,True,False,False,True,,no,
Rasnov,Luxury Apartment,2013-04-11 18:35:20,4136.54,31.34,132,,True,,False,,yes,
Pancota,Luxury Apartment,2014-06-28 08:06:28,3411.4,,,,True,True,,yes,no,yes
Iernut,Apartment,2014-07-08 06:47:06,802.58,,,False,False,True,False,yes,yes,no
Rosiori de Vede,Luxury Apartment,2015-12-21 21:06:34,1900.88,,,True,,,,,yes,
Dabuleni,Apartment,2015-09-16 12:06:27,848.53,,,True,,False,False,no,yes,no
Barlad,Luxury Apartment,2016-12-30 22:34:50,2511.75,,,True,,True,True,,no,
Campia Turzii,Private Room,2013-03-14 05:56:43,377.67,,,,False,,False,,yes,
Iernut,Luxury Apartment,2015-05-17 20:36:45,2597.39,23.4,111,True,True,,,,yes,
Comanesti,Apartment,2017-08-11 20:15:52,777.65,6.17,126,,,False,True,,yes,no
Comanesti,Luxury Apartment,2013-10-12 09:03:22,2437.29,,,True,True,,,,yes,
Boldesti-Scaeni,Apartment,2014-01-12 16:37:56,708.28,,,True,True,,,,yes,
Afumati,Apartment,2017-09-05 10:45:25,750.86,4.19,179,,,False,,,,yes
Medgidia,Luxury Apartment,2014-09-05 17:12:57,3984.1,60.37,66,False,,,True,,no,
Oradea,Luxury Apartment,2017-04-08 22:18:29,2637.8,25.61,103,True,False,,False,,no,
Afumati,Luxury Apartment,2016-02-21 08:20:01,2377.19,,,True,,True,,,yes,
Strehaia,Luxury Apartment,2013-05-01 15:49:24,4282.88,51.6,83,False,,,False,,no,
Barlad,Apartment,2016-07-08 08:48:46,802.9,7.57,106,,False,,,,,yes
Modelu,Luxury Apartment,2017-09-03 15:13:41,2803.28,,,,True,False,,,yes,
Modelu,Apartment,2014-01-05 01:42:19,862.43,,,,,True,True,,no,yes
Calafat,Other,2013-04-11 07:22:04,168.97,2.14,79,False,,True,,yes,,
Harlau,Apartment,2015-01-01 20:57:01,621.95,,,,,True,,no,yes,yes
Brad,Apartment,2017-03-30 18:03:57,541.59,7.22,75,True,,,False,,,
Strehaia,Apartment,2017-07-11 17:25:18,966.24,,,,,False,False,,no,yes
Calafat,Private Room,2013-03-18 02:23:55,344.82,,,,True,True,,,no,
Medgidia,Apartment,2017-03-09 02:15:24,814.19,,,True,False,,True,,no,
Toplita,Apartment,2017-11-20 18:30:23,751.0,22.09,34,,,,True,,,
Medgidia,Apartment,2013-09-25 21:13:23,769.59,9.27,83,False,,True,False,,,
Targu Frumos,Apartment,2014-03-31 08:09:36,913.24,8.87,103,False,,True,False,yes,yes,
Titu,Luxury Apartment,2016-03-17 19:57:35,4202.38,,,False,,True,False,yes,yes,no
Brad,Private Room,2013-04-13 17:14:18,349.8,,,False,,True,True,,yes,
Calarasi,Luxury Apartment,2014-11-01 23:45:52,3926.23,,,True,,True,False,,no,
Afumati,Apartment,2014-08-30 14:01:24,539.92,38.57,14,True,,True,False,no,,
Dabuleni,Apartment,2013-08-13 19:03:13,909.74,10.11,90,True,,False,False,,no,
Brad,Luxury Apartment,2013-12-06 19:55:53,4425.18,,,,True,,,no,no,no
Focsani,Other,2013-06-03 02:13:34,155.53,,,,False,,False,,no,no
Toplita,Luxury Apartment,2017-02-20 01:31:48,2208.65,,,,False,False,False,,yes,
Medgidia,Luxury Apartment,2016-06-30 04:57:04,4177.23,40.56,103,,False,,,,no,
Barlad,Luxury Apartment,2017-04-27 21:45:59,3330.9,30.56,109,False,,True,,,,yes
Barlad,Apartment,2013-05-09 16:19:44,655.9,,,True,,,,,no,yes
Strehaia,Apartment,2017-06-18 06:59:47,778.29,9.98,78,True,,False,False,yes,,
Targu Frumos,Luxury Apartment,2015-04-29 01:50:35,1280.51,42.68,30,,True,False,True,,no,
Pancota,Luxury Apartment,2014-11-17 18:23:27,4430.59,,,,False,,False,,yes,
Mogosoaia,Luxury Apartment,2013-09-05 03:46:27,3897.65,,,True,True,True,True,,no,
Comanesti,Luxury Apartment,2013-11-27 00:57:05,1311.24,15.43,85,False,,True,True,,yes,
Iernut,Studio,2017-04-05 11:42:40,422.16,8.8,48,,True,False,True,,,no
Harlau,Apartment,2017-09-18 03:48:30,585.67,41.83,14,,True,False,,,,
Calafat,Apartment,2014-08-09 15:58:38,837.7,5.24,160,,True,,False,,,
Afumati,Luxury Apartment,2013-12-05 08:34:16,2330.92,28.78,81,,,,True,,,no
Focsani,Apartment,2014-05-30 11:22:12,737.57,,,True,False,,True,,yes,no
Boldesti-Scaeni,Other,2013-01-16 23:18:25,103.37,,,False,True,True,False,,no,no
Calafat,Shared Room,2015-11-16 09:02:27,240.46,,,True,,,False,yes,yes,
Lupeni,Apartment,2013-02-28 16:57:02,742.63,,,True,True,False,True,,yes,
Targu Frumos,Private Room,2013-12-27 09:02:41,372.75,,,True,True,,False,,yes,
Targu Frumos,Apartment,2016-05-09 14:40:16,819.6,14.13,58,False,,,False,,,
Titu,Apartment,2016-09-23 14:46:05,753.45,,,True,False,,False,,no,
Modelu,Apartment,2015-02-22 07:47:03,998.39,8.32,120,,,False,True,yes,yes,no
Iernut,Luxury Apartment,2017-05-29 00:17:19,4394.59,,,False,True,True,,yes,yes,
Mogosoaia,Luxury Apartment,2017-01-20 16:44:23,2279.78,134.1,17,False,False,False,True,,,
Sovata,Apartment,2013-10-02 18:41:07,574.3,7.87,73,True,,True,False,,,
Rosiori de Vede,Apartment,2013-09-27 03:35:31,774.17,,,,False,,,no,,
Oradea,Apartment,2014-08-06 01:08:57,815.5,,,True,False,,False,,yes,
Strehaia,Apartment,2016-03-05 21:40:34,867.9,,,True,True,,True,no,no,
Afumati,Apartment,2015-12-12 09:56:39,845.43,,,True,False,False,False,,,
Boldesti-Scaeni,Other,2014-10-20 08:40:07,149.2,2.13,70,False,,,False,,,
Calan,Luxury Apartment,2014-10-05 04:20:53,4036.41,64.07,63,,,False,False,no,,
Prejmer,Apartment,2016-09-06 20:17:18,610.58,,,False,,True,True,yes,no,
Focsani,Apartment,2017-05-31 01:25:22,582.35,10.22,57,True,True,True,False,yes,yes,no
Calafat,Other,2013-05-10 04:03:26,145.91,,,,,True,True,,,
Calafat,Luxury Apartment,2014-05-26 19:55:23,1002.58,10.34,97,,,False,,,,yes
Sovata,Luxury Apartment,2014-08-22 07:01:09,4524.85,54.52,83,False,True,,,no,no,
Harlau,Other,2013-06-06 09:22:42,191.74,,,True,,,True,,no,
Prejmer,Apartment,2013-08-08 05:24:39,800.2,,,,,True,,,yes,yes
Afumati,Luxury Apartment,2017-06-08 01:37:57,3887.15,39.26,99,True,,False,True,,yes,
Rasnov,Luxury Apartment,2013-06-06 13:14:18,2226.14,17.81,125,,False,,False,no,no,yes
Focsani,Apartment,2013-01-18 19:34:25,840.99,,,False,False,,True,,,
Mogosoaia,Apartment,2016-05-26 18:02:19,638.43,,,,False,,,,yes,
Mogosoaia,Studio,2014-06-12 12:05:18,413.76,,,True,False,False,,,yes,
Targu Frumos,Shared Room,2013-06-02 22:02:25,286.34,,,,False,,True,,yes,yes
Barlad,Luxury Apartment,2015-08-11 17:30:45,4689.32,2344.66,2,,False,,True,,no,yes
Iernut,Shared Room,2017-10-18 01:42:45,260.97,,,True,,True,,,,no
Barlad,Luxury Apartment,2017-05-21 15:34:14,1413.55,12.29,115,True,,False,True,,,
Rasnov,Luxury Apartment,2015-06-06 19:22:25,3322.93,,,True,,False,False,,,
Sovata,Luxury Apartment,2016-11-26 16:33:22,3842.7,,,True,False,False,True,,no,no
Calafat,Luxury Apartment,2017-12-05 20:43:38,4237.52,59.68,71,,,True,True,,no,
Medgidia,Luxury Apartment,2016-06-04 02:43:33,3240.47,21.46,151,False,True,,,,,
Iernut,Luxury Apartment,2014-11-18 13:29:30,4198.36,,,False,,True,,,yes,
Afumati,Apartment,2016-01-01 15:49:22,630.63,7.01,90,True,False,True,False,no,no,no
Calafat,Apartment,2013-03-05 23:15:36,567.3,283.65,2,False,,True,,,yes,
Medgidia,Other,2016-04-19 09:45:12,157.29,,,False,True,,,,no,no
Rosiori de Vede,Luxury Apartment,2015-11-14 18:31:25,1401.59,42.47,33,,True,False,,,yes,
Afumati,Apartment,2013-03-09 07:47:39,692.61,,,False,,,False,,no,yes
Targu Frumos,Other,2016-12-05 13:27:03,165.72,0.68,242,False,True,True,,,no,
Dabuleni,Apartment,2013-04-28 01:27:06,959.93,9.06,106,False,False,False,True,,yes,no
Mogosoaia,Luxury Apartment,2014-02-06 17:16:17,3794.16,37.57,101,True,True,False,True,,,
Titu,Apartment,2016-10-18 10:56:03,794.49,9.24,86,,True,True,True,,,
Afumati,Luxury Apartment,2017-01-24 06:28:27,4399.74,,,True,True,True,,,no,yes
Focsani,Apartment,2015-07-15 16:38:16,683.5,7.43,92,,True,,True,,,
Rosiori de Vede,Shared Room,2014-12-05 05:21:51,297.0,,,True,False,True,True,,,
Campia Turzii,Apartment,2017-03-02 21:53:18,861.51,9.79,88,False,False,False,,,,
Pancota,Apartment,2016-03-19 06:50:12,681.8,,,False,False,,False,yes,no,
Sovata,Shared Room,2017-07-09 00:27:15,224.82,44.96,5,False,True,True,True,,no,
Mogosoaia,Shared Room,2015-12-12 05:17:26,214.8,16.52,13,True,True,True,,,,
Pancota,Shared Room,2016-10-13 16:35:07,256.2,,,,,False,False,,,
Focsani,Luxury Apartment,2015-01-17 18:48:30,4327.3,206.06,21,True,,False,True,,yes,
Iernut,Luxury Apartment,2016-11-10 02:05:27,1151.84,,,,False,True,True,,,
Lupeni,Luxury Apartment,2013-10-24 06:34:58,2841.19,52.61,54,,,,True,no,yes,
Barlad,Luxury Apartment,2017-05-14 01:48:14,3663.46,93.93,39,,,True,,,,
Comanesti,Apartment,2014-12-08 05:58:40,983.2,20.07,49,,False,,,,,
Pancota,Luxury Apartment,2016-09-09 00:50:40,2428.15,37.36,65,False,,,,,yes,
Afumati,Luxury Apartment,2017-10-10 13:12:00,1255.37,,,False,,False,False,,,yes
Rosiori de Vede,Shared Room,2016-02-13 02:56:11,268.53,,,,,,True,,yes,
Lupeni,Luxury Apartment,2016-10-15 09:40:50,1514.7,,,,,,,yes,,
Focsani,Apartment,2016-12-01 05:49:39,573.53,,,False,False,True,True,,yes,
Strehaia,Apartment,2015-02-28 16:35:41,695.14,7.4,94,True,,,,,yes,
Rosiori de Vede,Other,2017-01-20 07:06:46,164.64,1.72,96,False,False,True,True,,no,yes
Dabuleni,Other,2016-10-04 15:18:04,120.18,1.0,120,,,,False,,,yes
Rasnov,Apartment,2016-11-26 16:33:22,683.26,,,,,True,True,,yes,
Toplita,Apartment,2013-10-25 14:57:36,681.8,5.98,114,True,True,,,,yes,
Campia Turzii,Apartment,2015-04-24 12:25:54,920.87,,,,,,True,,no,no
Campia Turzii,Apartment,2016-06-23 02:07:45,944.34,,,True,False,True,False,yes,yes,
Lupeni,Luxury Apartment,2014-08-09 09:37:59,3259.82,,,,False,True,True,no,yes,
Toplita,Apartment,2014-09-12 05:52:28,712.63,8.59,83,True,False,False,False,yes,no,no
Harlau,Apartment,2016-07-06 19:11:45,878.42,5.82,151,,,,True,no,yes,
Calafat,Luxury Apartment,2014-07-04 13:48:45,4736.79,53.83,88,True,True,True,False,,no,yes
Oradea,Shared Room,2017-08-22 19:29:16,221.8,,,False,True,,True,,no,no
Calafat,Luxury Apartment,2017-10-11 19:59:50,3640.22,21.8,167,,,False,True,,,
Rosiori de Vede,Other,2017-12-15 08:51:08,160.11,,,False,False,,False,,no,no
Modelu,Luxury Apartment,2016-05-28 08:50:37,3498.88,,,,,False,False,,,
Boldesti-Scaeni,Luxury Apartment,2017-01-16 09:46:55,4282.88,99.6,43,False,,True,False,yes,no,
Iernut,Apartment,2016-02-24 02:45:16,762.64,,,,False,False,False,,yes,
Afumati,Apartment,2016-06-09 08:22:59,623.41,,,True,,,,no,yes,yes
Oradea,Other,2016-02-13 22:51:00,157.62,3.43,46,,,,,yes,yes,
Toplita,Studio,2015-09-29 03:34:43,432.61,,,,True,False,,,yes,no
Medgidia,Other,2017-09-01 02:33:39,114.54,,,True,False,True,,,,
Iernut,Other,2016-05-19 05:29:34,199.86,,,,,True,,,yes,
Boldesti-Scaeni,Studio,2016-12-04 16:24:05,487.78,18.76,26,False,True,True,,,yes,
Calarasi,Shared Room,2014-09-22 00:04:46,266.15,,,,True,True,False,,yes,
Afumati,Shared Room,2015-04-15 06:16:33,201.69,,,False,,True,False,,yes,
Brad,Private Room,2013-05-18 17:04:36,378.73,13.06,29,True,,True,False,,yes,
Pancota,Luxury Apartment,2016-10-01 01:52:35,3587.8,,,,False,False,,,no,
Mogosoaia,Other,2014-06-09 10:32:55,168.53,1.67,101,False,,True,True,,no,
Boldesti-Scaeni,Luxury Apartment,2015-05-07 13:34:47,3785.36,47.32,80,False,False,True,False,,,
Fetesti-Gara,Apartment,2016-06-21 04:12:54,756.19,5.6,135,False,,False,True,,yes,
Calarasi,Shared Room,2015-02-19 15:08:36,204.4,,,False,True,False,True,no,no,
Mogosoaia,Shared Room,2013-06-11 20:58:56,254.49,,,,,,False,no,,
Strehaia,Luxury Apartment,2013-12-16 03:40:52,2253.3,24.23,93,True,True,True,True,,no,yes
Prejmer,Apartment,2014-11-04 13:48:42,639.76,,,False,,,,no,no,yes
Prejmer,Apartment,2017-11-08 19:26:51,991.27,5.19,191,,False,,True,,yes,
Calarasi,Studio,2015-04-17 02:16:49,404.88,,,True,,True,False,,,
Medgidia,Studio,2013-05-15 22:19:17,462.64,,,True,True,False,False,yes,no,
Medgidia,Apartment,2013-11-15 09:35:07,718.19,8.76,82,False,,False,,,yes,
Calafat,Apartment,2017-08-27 17:58:31,650.37,,,True,False,,,,,yes
Medgidia,Private Room,2017-08-02 11:26:23,331.53,,,,,False,True,yes,,
Focsani,Apartment,2013-09-07 00:07:07,584.98,,,True,,True,False,no,,
Brad,Apartment,2017-05-04 17:22:50,655.57,,,True,True,True,,,no,yes
Mogosoaia,Luxury Apartment,2016-01-26 16:19:04,2931.19,,,,True,,False,no,,
Afumati,Private Room,2015-08-23 02:11:24,383.5,,,,,,,no,no,no
Iernut,Luxury Apartment,2014-12-31 14:33:14,1125.85,,,True,False,False,,,no,
Calan,Other,2016-11-11 15:40:02,113.97,0.2,581,False,,False,,,,
Brad,Apartment,2017-05-17 23:55:53,998.39,13.87,72,,False,False,,,,
Rasnov,Luxury Apartment,2015-01-09 06:32:19,1066.3,,,True,,False,True,,yes,
Rosiori de Vede,Luxury Apartment,2014-07-13 13:57:51,1349.4,,,,,,True,,yes,
Rosiori de Vede,Apartment,2017-04-21 03:45:28,733.16,,,,False,False,True,,yes,
Calan,Studio,2017-11-20 01:28:31,488.27,,,True,,False,True,yes,no,yes
Focsani,Private Room,2017-09-22 15:06:45,318.33,,,,False,,False,,yes,yes
Afumati,Apartment,2017-07-10 14:32:58,633.85,7.46,85,True,,,True,,yes,
Afumati,Other,2015-10-27 10:47:16,136.13,1.4,97,True,,False,True,yes,no,
Lupeni,Other,2014-07-25 06:27:14,151.18,,,,True,,False,,no,
Fetesti-Gara,Apartment,2015-04-10 10:27:57,600.55,9.1,66,True,,True,True,,no,
Toplita,Other,2017-04-25 18:45:49,177.74,2.58,69,True,,True,,yes,yes,
Afumati,Apartment,2013-11-29 15:14:43,650.84,5.56,117,False,,False,,,,no
Oradea,Studio,2015-09-28 16:57:23,487.58,,,False,False,True,True,,,
Sovata,Apartment,2013-05-02 05:20:45,795.99,,,,True,,False,yes,,yes
Dabuleni,Apartment,2017-07-01 02:53:10,706.39,,,False,,True,,yes,yes,
Afumati,Shared Room,2017-07-21 02:40:23,202.87,,,False,,,,,,
Lupeni,Luxury Apartment,2014-06-23 19:25:32,4409.2,29.01,152,False,,,False,,no,
Toplita,Studio,2015-10-25 20:24:33,452.55,,,,,,True,,,
Rosiori de Vede,Luxury Apartment,2013-06-16 04:17:04,2697.42,23.25,116,True,False,True,,,yes,
Rosiori de Vede,Luxury Apartment,2015-04-23 16:42:20,3092.16,,,,True,,,,yes,
Iernut,Luxury Apartment,2016-05-29 19:51:07,4002.83,43.51,92,,False,True,True,,no,yes
Comanesti,Luxury Apartment,2013-01-13 13:16:26,1665.95,10.35,161,False,,False,,yes,yes,
Medgidia,Luxury Apartment,2015-07-09 06:23:04,1677.56,32.26,52,False,,True,False,no,yes,
Strehaia,Apartment,2017-10-23 03:06:57,711.8,,,True,False,True,,,yes,
Calan,Apartment,2017-10-30 16:27:55,865.69,11.1,78,True,,True,True,no,,yes
Sovata,Studio,2014-01-01 18:06:21,404.48,,,,True,True,True,,yes,
Sovata,Apartment,2016-06-20 07:39:13,915.14,,,False,False,,,,,
Boldesti-Scaeni,Luxury Apartment,2013-07-11 03:02:33,2143.79,11.11,193,True,False,,,,yes,
Afumati,Apartment,2016-07-17 08:50:59,846.96,,,True,,True,True,yes,no,
Medgidia,Shared Room,2015-08-29 15:36:05,215.4,,,True,False,False,True,,yes,
Comanesti,Apartment,2016-03-18 20:34:16,686.8,22.89,30,True,True,True,,no,,no
Strehaia,Apartment,2017-11-28 15:17:13,837.63,20.43,41,,False,True,True,no,yes,no
Harlau,Private Room,2017-05-15 11:19:36,304.39,,,True,,True,False,,,
Comanesti,Apartment,2014-01-03 15:30:36,788.8,,,,True,False,False,no,no,yes
Brad,Apartment,2013-06-02 15:35:07,957.55,8.18,117,False,,,,,,
Oradea,Luxury Apartment,2014-03-04 06:52:19,2636.5,,,False,False,,True,,no,
Boldesti-Scaeni,Apartment,2013-02-19 08:19:56,903.36,,,False,False,,False,yes,no,
Mogosoaia,Luxury Apartment,2014-07-10 17:55:42,4097.93,42.25,97,False,,True,False,yes,,
Mogosoaia,Apartment,2016-02-23 19:13:40,835.73,,,True,True,,,no,,
Fetesti-Gara,Apartment,2015-11-05 23:10:24,829.6,,,False,False,,True,,,
Harlau,Apartment,2017-04-04 17:26:26,536.77,4.47,120,,,,False,,yes,
Medgidia,Luxury Apartment,2014-11-22 21:45:01,4550.69,,,False,False,False,,,yes,no
Strehaia,Studio,2013-12-24 09:28:09,425.16,,,False,False,False,False,yes,,yes
Rasnov,Luxury Apartment,2017-02-20 21:24:33,3939.72,33.67,117,,True,False,True,no,yes,
Focsani,Luxury Apartment,2014-11-25 07:12:14,1145.69,,,False,False,False,False,,no,
Afumati,Private Room,2013-04-15 14:57:57,386.18,,,,,,True,no,yes,
Campia Turzii,Luxury Apartment,2016-03-31 22:17:07,3541.4,,,True,,,,,no,yes
Calafat,Luxury Apartment,2016-09-15 13:36:50,1881.99,85.54,22,True,True,,,,no,
Prejmer,Apartment,2013-03-23 06:36:27,755.37,22.22,34,False,,True,,,,
Medgidia,Studio,2013-07-16 13:06:33,421.38,,,,True,False,False,yes,no,no
Afumati,Luxury Apartment,2016-12-31 20:47:41,4957.83,120.92,41,,,True,True,no,yes,yes
Afumati,Studio,2013-02-19 14:18:44,458.18,,,False,,,True,,no,yes
Comanesti,Luxury Apartment,2016-01-02 04:18:22,2133.82,22.0,97,False,,False,False,,no,
Calan,Apartment,2017-03-23 23:47:15,790.92,7.68,103,,,False,True,,,
Iernut,Luxury Apartment,2014-01-25 18:08:48,2609.7,22.31,117,False,,True,True,,no,
Harlau,Shared Room,2017-06-26 22:23:27,259.0,,,,False,,True,yes,no,
Rasnov,Apartment,2013-08-10 11:10:00,745.49,6.9,108,True,False,False,,,no,
Harlau,Apartment,2013-04-17 18:12:53,523.28,9.02,58,,,False,,no,,no
Boldesti-Scaeni,Shared Room,2014-02-17 18:53:43,257.21,,,False,,False,,,yes,
Oradea,Apartment,2014-10-12 21:45:46,854.76,9.39,91,True,,False,False,,,
Afumati,Luxury Apartment,2015-11-25 20:00:21,2820.53,,,False,,,,,,
Iernut,Luxury Apartment,2013-09-13 10:28:14,3910.97,39.11,100,True,False,True,True,,,
Barlad,Luxury Apartment,2015-12-22 10:24:57,4710.81,,,,True,,False,,yes,
Rosiori de Vede,Luxury Apartment,2016-11-09 11:52:29,3008.18,,,False,,,True,,no,
Targu Frumos,Apartment,2016-06-26 22:13:32,964.76,22.97,42,True,,False,,,yes,yes
Iernut,Apartment,2014-10-20 20:47:34,610.85,3.92,156,True,,True,,yes,,
Toplita,Other,2016-05-08 07:10:49,178.42,0.97,183,True,True,,,,no,
Campia Turzii,Apartment,2013-02-22 05:05:06,711.25,,,,,False,True,,,
Dabuleni,Private Room,2017-09-11 15:29:30,354.8,,,False,False,True,False,,no,
Rosiori de Vede,Luxury Apartment,2013-09-23 22:39:13,4379.34,273.71,16,False,,False,False,,,yes
Dabuleni,Studio,2014-12-09 19:22:45,432.91,,,,,True,False,,no,
Afumati,Apartment,2017-07-06 02:28:02,986.82,9.05,109,,False,True,,,,
Dabuleni,Private Room,2015-05-16 02:29:01,330.33,,,,,True,,,,yes
Sovata,Luxury Apartment,2013-02-18 01:16:16,1092.12,,,,True,False,,,yes,yes
Lupeni,Luxury Apartment,2014-10-09 08:56:50,3928.56,47.91,82,,,True,True,,,
Modelu,Shared Room,2015-08-30 09:23:47,243.89,,,,True,False,False,,,no
Iernut,Apartment,2016-06-04 13:07:40,703.79,,,True,False,,False,yes,,no
Targu Frumos,Apartment,2017-11-29 23:12:49,708.28,59.02,12,,True,,True,no,yes,
Comanesti,Apartment,2017-06-30 17:43:25,974.0,9.74,100,,False,,,yes,yes,yes
Medgidia,Luxury Apartment,2013-09-29 00:05:26,3068.64,31.0,99,,,False,,,,
Barlad,Other,2017-02-20 21:24:33,198.48,7.63,26,,True,True,False,,,
Calan,Apartment,2016-08-19 18:33:14,974.86,8.26,118,False,,True,True,yes,no,
Fetesti-Gara,Luxury Apartment,2016-12-17 02:24:58,2385.21,28.06,85,False,False,False,,,,
Dabuleni,Apartment,2017-07-24 08:19:29,903.11,10.03,90,False,,,,no,no,no
Campia Turzii,Luxury Apartment,2016-11-14 07:54:45,3841.4,,,,False,False,True,,,
Afumati,Shared Room,2014-01-06 23:04:28,211.68,,,True,,False,,,yes,
Medgidia,Apartment,2017-05-22 23:06:51,782.31,13.72,57,True,True,False,False,,no,
Medgidia,Luxury Apartment,2016-01-04 12:55:26,3666.98,25.64,143,True,False,False,False,,no,
Afumati,Luxury Apartment,2017-04-13 04:18:59,2559.24,16.3,157,False,,True,,,,
Rasnov,Luxury Apartment,2016-12-07 10:04:55,4761.8,,,False,True,False,True,,no,
Lupeni,Other,2014-05-09 02:57:38,105.54,1.73,61,False,True,,,,yes,
Harlau,Apartment,2014-12-04 22:30:22,712.22,9.25,77,,,,,,yes,
Oradea,Private Room,2016-01-30 10:45:07,398.21,,,False,,False,,,,
Dabuleni,Studio,2013-08-03 17:40:51,437.21,,,,,True,,,,yes
Campia Turzii,Apartment,2015-11-14 02:19:18,769.85,7.94,97,True,True,False,True,,,
